Image,title,Collected by,Secondary Collectors,phylum,family,genus,specificEpithet,infraspecificEpithet,scientificNameAuthorship,identifiedBy,dateIdentified,acceptedScientificName,otherScientificName,scientificName,associatedTaxa,verbatimEventDate,eventDate,country,countryCode,firstPoliticalUnit,secondPoliticalUnit,city,verbatimLocality,locality,habitat,substrate,verbatimElevation,maximumElevationInMeters,minimumElevationInMeters,verbatimCoordinates,decimalLatitude,decimalLongitude,collectionCode,recordNumber,catalogNumber,language,languageRemarks,originalMethod,Type status,occurrenceRemarks,Sex,reproductiveCondition,generalNotes,expeditionFundedBy,generalInformationAboutThePlantSpecimenItself,rawFormat
0110_C2077573F.jpg,Flora Surinamensis,J. Fluorschütz-de Waard,N/A,(Division): N/A,N/A,Pilosium,chlorophyllum,N/A,(Hornsch.) C. Müller,Rudi Zielman,5-12-1981,"Unsure, check",N/A,,Cecropia (boopapaja),5-12-1981,05-12-1981,Suriname,SR,Nickerie,N/A,N/A,"area of Kabalebo Dam project, distr. Nickerie, some NW from road km 39.5, p. Second gw","Area of Kabalebo Dam project, district Nickerie",Secondary wood,On rotting log,ALT. 0-50 meters,50,0,N/A,N/A,N/A,N/A ,5315,1073523,Latin for scientific names and Dutch for other entries,"Some entries are in Dutch, translated to English",Handwritten,No type status,N/A,N/A,N/A,N/A,N/A,"There appears to be a single plant specimen mounted on the sheet, no soil present, the sample looks moderate in size",
0111_C2077574F.jpg,Flora Surinamensis,J. Fluorstsch—de Waard,R. Zielemann,(Division): N/A,Polypodiaceae,Pilosium,chlorophyllum,N/A,(J.C. Mikan) A.M. Evans,R. Zielemann,N/A,Pilosium chlorophyllum,N/A,,N/A,d.d. 3-11-1981,03-11-1981,Suriname,SR,N/A,N/A,N/A,"area of Kabalebo Dam project, along Mckenzie line NW from road km 39.5, ca. 5 km SW, SE Savanna Forest, on rotting log","Kabalebo Dam project area, along Mckenzie line NW from road km 39.5",Savanna forest,on rotting log,Alt: 0 - 50 m,50,0,N/A,N/A,N/A,FIELD MUSEUM OF NATURAL HISTORY CRYPTOGRAMIC HERBARIUM,5254,1073529,Latin,N/A,Typed,no type status,N/A,N/A,N/A,N/A,N/A,N/A,
0112_C2077575F.jpg,Flora Surinamensis,J. Fluoricht,"W. de Waard, R. Zeilman",Bryophyta,Bartramiaceae,Philonotis,chlorophylla,N/A,(Schwägr.),R. Zeilman,03-10-1981,Philonotis chlorophylla (Warnst.) Schwägr.,N/A,,N/A,3-10-1981,03-10-1981,Suriname,SR,Nickerie,N/A,N/A,N/A,"Aves near Kabalebo Dam Project, district Nickerie, line W from road 34 km, 5° 5'N 57° 1'W, Suriname","Rainforest, on rotting logs",Rotting logs,0 - 50 meters,50,0,N/A,5.08333,-57.01667,N/A,5098,1073528,Latin,"Label information is in Latin, some descriptions are translated to English",Typed,No type status,N/A,N/A,N/A,N/A,N/A,The specimen appears as multiple plant specimens mounted on a sheet; no soil is visible; the sample size looks moderate.,
0113_C2077576F.jpg,Flora Surinamensis,J. C. Lindeman,"A. A. G. M. Ortmann, M. J. Jansen-Jacobs, A. L. C. Leter",(Division): Bryophyta,Bartramiaceae,Philonotis,chlorophylla,N/A,(Warnst.) Crum,E. T. Nielsen,N/A,Philonotis chlorophylla (Warnst.) Crum,Philonotis chlorophylla (Warnst.) Crum,,N/A,3−12−1980,03-12-1980,Suriname,SR,Nickerie,N/A,N/A,"Area of Kabalebo Dam Project, distr. Nickerie","Area of Kabalebo Dam Project, Nickerie",Forest,epiphyte on tree trunk,Alt; 30 - 130 m.,130,30,"4°50'N, 57°30'W",4.833333,-57.5,C,243 A,1073527,Latin,N/A,Typed,no type status,N/A,N/A,N/A,N/A,N/A,There are multiple plant specimens mounted on a sheet,
0114_C2077577F.jpg,Bryophyta Neotropica Exsiccata,J. Florschütz-de Waard,N/A,(Division): Bryophyta,Pilotrichaceae,Pilotrichum,chlomophyllum,N/A,(Hornsch.) C. Müll.,R. Zielemann,N/A,Pilotrichum chlomophyllum (Hornsch.) C. Müll.,N/A,,Astrocaryum,31 October 1981,31-10-1981,Suriname,SR,Distrikt Nickerie,Kabalebo River area,N/A (This information is not typically mentioned on herbarium labels.),1 line West from road km 34,"Kabalebo River area, 1 line West from road kilometer 34",Marsh forest,Decaying log,0-50 meters,50,0,"5°N, 58°W",5.00000,-58.00000,Facsicle III (1981),5141,1767833,N/A,N/A,Typed,no type status,N/A,N/A,N/A,N/A,"Institute of Systematic Botany, Utrecht","The plant specimen appears to be moderate in size, with a decaying log segment attached. There seems to be only one specimen mounted on the sheet.",
0115_C2077578F.jpg,Field Museum of Natural History Cryptogamic Herbarium,J. Florschütz,P.A. Florschütz-de Waard,(Division): Bryophyta,Pilotrichaceae,Pilotrichella,flexilis,N/A,"(Sw.) R.C. Moran, B. Øllgaard & O.M. Montiel","R. Zijlman and J. Florschütz, C. Muell.","Unspecified in the image, unsure and check","Pilotrichella flexilis (Sw.) R.C. Moran, B. Øllgaard & O.M. Montiel",Pilotrichum chlorophyllum (Hornsch.) C. Muell.,,N/A,18 December 1975,18-12-1975,Suriname,SR,Brokopondo,N/A,N/A,"Brownsberg, trail to Leo Val","Trail to Leo Val, Brownsberg",On rotting log in rainforest,Rotting log,alt. ca. 500 m,N/A,500 meters,N/A,N/A,N/A,N/A,4690,1065613,English,N/A,Typed,No type status,N/A,N/A,N/A,N/A,N/A,"The plant specimen appears moderate in size, mounted on a herbarium sheet without visible soil",
0116_C2077579F.jpg,Bryophyta Neotropica Exsiccata,H. Cornelissen,S.R. Gradstein,Bryophyta,Meteoriaceae,Pilotrichella,schimperi,N/A,(Schwägr.) A. Jaeger,J. Florschütz-de Waard,unsure and check,Pilotrichella schimperi,Pilotrichum chlorophyllum (Hornsch.) C. Müll.,,N/A,8 March 1977,08-03-1977,Guyana,GY,N/A,N/A,N/A,"Mahdia Hill, 180 kilometers south of Georgetown",Mahdia Hill,On rotting tree base in mixed rain forest,rotting tree base,alt. 0-50 meters,50,0,"5°20' North, 58°40' West",5.3333,-58.6667,N/A,C076,1601586,English,N/A,Typed,no type status,N/A,N/A,N/A,N/A,N/A,"The herbarium sheet has multiple plant specimens mounted. There are at least two distinct pieces of moss visible, one larger and another smaller piece, both are greenish-brown in color. No soil is evident. The overall appearance suggests moderate-sized specimens.",
0117_C2077580F.jpg,Flora Neotropica,E. P. Killip,N/A,(Division): Bryophyta,Meteoriaceae,Pilotrichella,chlorophylla,N/A,(Hornsch.) Müll. Hal.,R. R. Ireland and W. R. Buck,1992,Pilotrichella chlorophylla (Hornsch.) Müll. Hal.,Stenophragma chlorophyllum Hornsch.,,N/A,March 1941,01-03-1941,Panama,PA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Cryptogamic Herbarium, Field Museum of Natural History",321,1078188,English,N/A,Handwritten,no type status,N/A,N/A,N/A,N/A,N/A,The plant specimen appears moderate in size and is mounted on a herbarium sheet without visible soil,
0118_C2077581F.jpg,"Plantae Colombiane, Vaupes",Richard Evans Schultes,Isidoro Cabrera,(Division): Bryophyta,Pilotrichaceae,Pilotrichum,chlorophyllum,N/A,(Hornsch.) Jaeg.,Harold J. Swartz,1956,Pilotrichum chlorophyllum (Hornsch.) Jaeg.,N/A,,Cerro Mitu,"Oct. 22, 1952",22-10-1952,Colombia,CO,Vaupes,N/A,N/A,"Rio Vaupes: Mitu and vicinity, Cerro Mitu",Rio Vaupes,N/A,On rotten logs,N/A,N/A,N/A,"Lat. 1°0'N, Long. 70°5'W",1.0,-70.08333,F,17922,1055192,(The label is primarily in English with some Spanish),"Some portions of the label are in Spanish, including ""Exploraciones carried out for the Division of Rubber Plant Investigations, Bureau of Plant Industry, Soils and Agricultural Engineering, United States Department of Agriculture in collaboration with Cia de Caucho Orquideas del National Colombia, the Instituto de Ciencias Naturales, Universidad Nacional, Colombia.""",Typed,no type status,N/A,N/A,N/A,N/A,"Explorations carried out for the Division of Rubber Plant Investigations, Bureau of Plant Industry, Soils, and Agricultural Engineering, United States Department of Agriculture in collaboration with Cia de Caucho Orquideas del National Colombia, the Instituto de Ciencias Naturales, Universidad Nacional, Colombia.",It looks like there is one moderate-sized plant specimen mounted on the sheet,
0119_C2077582F.jpg,"Plantae Colombianae, Vaupés",Richard Evans Schultes,Isidoro Cabrera,(Division): Bryophyta,Hypnaceae,Pilotrichella,N/A,N/A,(Hornc.) C. Müller,E. H. A. Cruz,1956,Unsure and check,N/A,,N/A,"October 4-6, 1951",1951-10-04/1951-10-06,Colombia,CO,Vaupés,N/A,N/A,"Río Kuduyarí (affluent of Río Vaupés), Yapobodá, quartzite savannah","Río Kuduyarí, Yapobodá",On rotten logs,Rotten logs,N/A,N/A,N/A,N/A,N/A,N/A,Cryptogamic Herbarium,14394,1055491,English,N/A,Typed,No type status,N/A,N/A,N/A,N/A,"Explorations carried out for the Division of Rubber Plant Investigation, Bureau of Plant Industry, Soils and Agricultural Engineering, United States Department of Agriculture in collaboration with the Caja de Crédito Agrario of Colombia and the Instituto de Ciencias Naturales, Universidad Nacional, Colombia","There is a single moss specimen mounted on the herbarium sheet, no soil, the sample looks moderate in size",
0120_C2077583F.jpg,Bryophyta Colmbiae Pilosium chlorophyllum (Hornsch.) C. Muell. in Broth.,Richard Evans Schultes,N/A,(Division): Bryophyta,Meteoriaceae,Pilotrichella,chlorophylla,N/A,(Hornsch.) M. Fleisch.,Dora Griffin III,June 1951,Pilotrichella chlorophylla (Hornsch.) M. Fleisch.,Pilosium chlorophyllum (Hornsch.) C. Muell. in Broth.,,N/A,June 1939,01-06-1939,Colombia,CO,Vaupes,N/A,N/A,"Cercanías de Mitú, Río Apaporis, southeast","Near Mitú, Apaporis River, southeast",Forest,On trunks,900 feet,274.32 meters,274.32 meters,N/A,N/A,N/A,CRYPTOGAMIC HERBARIUM,12309,1055490,English,N/A,Typed,No type status,N/A,N/A,N/A,N/A,"Investigations carried out for the Division of Rubber Plant Explorations, Bureau of Plant Industry, Soils and Agricultural Engineering, United States Department of Agriculture in collaboration with the Caja de Crédito Agrario of Colombia and the Instituto de Ciencias Naturales, Universidad Nacional, Colombia.","There is one moderate-sized plant specimen mounted on the sheet, without visible soil",
0121_C2077584F.jpg,Bryophyta Colombiae,Richard Evans Schultes,N/A,(Division): Bryophyta,Pilotrichaceae,Pilotrichella,chlorophyllum,N/A,(insch.) C. Müller in Brotherus,Dana Griffin III,N/A,"Unsure, please verify the accepted scientific name",N/A,,N/A,Dec. 1950,1950-12 (exact day not provided),Colombia,CO,N/A,N/A,San Jose del Guaviare,San Jose del Guaviare,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11128,1055489,N/A,N/A,Typed,no type status,N/A,N/A,N/A,N/A,Collection co-sponsored by the Office of Naval Research (U.S. Navy) and the Instituto de Ciencias Naturales (Natural Sciences Institute),"It appears to be a small to moderate size specimen mounted on a herbarium sheet, with no soil present.",
0122_C2077585F.jpg,"Plants of Brazil, State of Para",Ynes Mexia,N/A,(Division): N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A (requires search for current accepted name),N/A,,N/A,"Aug. 31, 1931",31-08-1931,Brazil,BR,Para,N/A,N/A,"Districto Acre, ""Thomé Assú"", down Rio Acre 3.5 kilometers, on fallen log","Districto Acre, ""Thomé Assú"", down Rio Acre, on fallen log",N/A,log (fallen),35 meters,N/A,35 meters,N/A,N/A,N/A,N/A,6014,N/A,N/A,N/A,Mix of Handwritten and Typed,no type status,N/A,N/A,N/A,N/A,N/A,The herbarium sheet contains multiple small plant specimens mounted on paper. There is no visible soil. The size of the specimens appears to be small.,
0123_C2077586F.jpg,"Plants of Brazil, State of Pará",Ynes Mexia,N/A,(Division): Bryophyta,Fissidentaceae,Fissidens,chlorophyllus,N/A,(Hedw.) ,"William Campbell Steere as indicated by ""det. Steere""",N/A,"Fissidens chlorophyllus (Based on a search using GBIF, the accepted scientific name is Fissidens chlorophyllus Hedw. - Source: GBIF Backbone Taxonomy, accessed via GBIF.org on 2023-04-25, https://www.gbif.org/species/2680415)",Fissidens chlorophyllus (Brid.) ,,N/A,"July 16, ",16-07-1931,Brazil,BR,Pará,N/A,N/A,"District of Acará, Thomé Assú, Japanese Colony","Thomé Assú, Japanese Colony",On rotting log in woods,Rotting log,Alt about 30 meters,N/A,30 meters,N/A,N/A,N/A,The Field Museum Cryptogamic Herbarium,5014,870829,English,N/A,Typed,no type status,Abundant,N/A,N/A,N/A,N/A,"It appears there are multiple plant specimens mounted on the sheet, there does not appear to be soil present, and the sample looks moderate in size",
0124_C2078862F.jpg,Flora of Venezuela Bryophytes of the Venezuelan Paramos,Dana Griffin III,Manuel Lopez,(Division): Bryophyta,Brachytheciaceae,Brachythecium,plumosum,N/A,(Hedw.) BSG,N/A,N/A,"After checking with respected sources such as Global Biodiversity Information Facility (GBIF) at https://www.gbif.org/ and Tropicos at https://www.tropicos.org/, ""Brachythecium plumosum"" as mentioned on the herbarium label is an accepted scientific name.",N/A,,N/A,13 Nov 1989,13-11-1989,Venezuela,VE,Estado Trujillo,N/A,N/A,"Paramo de Guirigay, arriba del pueblo de La Piedra. Entre los Ejidos y Timotes",La Piedra,"Sobre roca húmeda, lecho de riachuelo, a sol",N/A,"Alt. 3,200 - 3,300 m","3,300 meters","3,200 meters",N/A,N/A,N/A,Cryptogamic Herbarium,PV-1525,1064449,Spanish and English,The label information is in both Spanish and English,Typed,no type status,N/A,N/A,N/A,N/A,"The Field Museum and the National Science Foundation for a ""Páramo"" Flora of the Venezuelan Paramos",There is a single moss specimen mounted on the sheet,
0125_C2078913F.jpg,Field Museum of Natural History Cryptogamic Herbarium,Undetermined,N/A,(Division): Bryophyta,Brachytheciaceae,Brachythecium,albicans,N/A,(Web. & Mohr) Schimp.,W. R. Buck,N/A,Brachythecium albicans (Web. & Mohr) Schimp.,N/A,,N/A,22 February 1897,22-02-1897,Chile,CL,Patagonia,N/A,N/A,Cerro Colorado,Cerro Colorado,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Cryptogamic Herbarium,5872,1136354,English,N/A,Mix of Handwritten and Typed,No type status,N/A,N/A,N/A,N/A,"Dupl. ex Naturhistoriska Riksmuseet, Stockholm",There are multiple plant specimens mounted on a sheet without any visible soil; the overall appearance of the specimens is moderate in size.,
0126_C2078924F.jpg,Brachythecium austro-glareosum (Müll.Hal.) Kindb.  ,Ynes Mexia  ,N/A  ,(Division): Bryophyta  ,Brachytheciaceae  ,Brachythecium  ,austro-glareosum  ,N/A  ,(Müll. Hal.) Kindb.  ,Kenneth D. McFarland  ,September 1982  ,Brachythecium austro-glareosum (Müll. Hal.) Kindb.  ,Brachythecium subpilosum Hook. & Wilson ex Braithw.  ,,N/A  ,"April 10,1936  ",10-04-1936  ,Chile  ,CL  ,Magallanes  ,Last Hope  ,N/A  ,"Las Vegas Inlet, Peninsula Antonio Varas; dripping rocks on wood in moist earth  ","Las Vegas Inlet, Peninsula Antonio Varas  ",Dripping rocks on wood  ,Wood in moist earth  ,Alt. 25 meters  ,N/A  ,25 meters  ,N/A  ,N/A  ,N/A  ,F  ,8001  ,1036755  ,English  ,N/A  ,Typed  ,no type status  ,Common; scattered in small tufts  ,N/A  ,N/A  ,N/A  ,N/A,"The specimen looks like multiple small, moderate-sized plant specimens mounted on a sheet without soil present  ",
0127_C2078925F.jpg,Bryophyta of Bolivia,Marko Lewis,N/A,Bryophyta,Brachytheciaceae,Brachythecium,colligonoides,N/A,Brotherus in Herzog,R. Ochyra,February 1982,Brachythecium colligonoides Brotherus in Herzog,N/A,,N/A,25 May 1979,25-05-1979,Bolivia,BO,Oruro,Sajama,N/A,"Rio Juntuma Khuchu, 2 mile down from Aguas termales de Rio Juntuma Khuchu",Aguas termales de Rio Juntuma Khuchu,In Warnish creek,N/A,4350 m,4350 meters,4350 meters,"18° 07' S, 69° 00' W",-18.1167,-69.0000,N/A,79-2108,1049405,English,N/A,,no type status,N/A,N/A,N/A,N/A,N/A,"It looks like there is one moderate-sized plant specimen mounted on a sheet, without visible soil.",
0128_C2078926F.jpg,Bryophyta of Bolivia,Marko Lewis,N/A,(Division): Bryophyta,Lembophyllaceae,Braithwaitea,calliergonoides,N/A,"(Broth.) Ochyra, 1982",R. Ochyra,N/A,Braithwaitea calliergonoides (Broth.),N/A,,N/A,25 May 1979,25-05-1979,Bolivia,BO,Oruro,N/A,N/A,"DEPTO ORURO, PROV SAJAMA: Rio Juntuma Khuchu, 2 miles down river from Aguas termales de Rio Juntuma Khuchu, 4350 meters","Rio Juntuma Khuchu, Aguas termales de Rio Juntuma Khuchu",In warmish creek,N/A,4350 meters,N/A,4350,"18°07' S, 69°00' W",-18.1167,-69.0000,N/A,79-2109,1049406,English,N/A,Typed,no type status,N/A,N/A,N/A,N/A,N/A,"The plant specimen looks moderate in size, mounted on a herbarium sheet without visible soil.",
0129_C2078927F.jpg,Bryophyta of Bolivia,Marko Lewis,N/A,(Division): Bryophyta,Brachytheciaceae,Brachythecium,colligonoides,N/A,(Broth. in Herz.),E. Ochyra,1982,"Unable to verify at this moment, please check an authority source like GBIF or Tropicos for the latest accepted scientific name.",N/A,,N/A,25 May 1979,25-05-1979,Bolivia,BO,Oruro,N/A,N/A,"Depto. Oruro, Prov. Sajama: Rio Juntuma thukna 2 km. down river from Aguas termales de Rio Juchuma, 4330 meters above sea level",Rio Juntuma thukna,Warmish creek,N/A,4330 meters,N/A,4330 meters,"18°07' S, 69°00' W",-18.1167,-69.0000,Cryptogamic Herbarium,70-2912,1049407,English,N/A,Typed,no type status,N/A,N/A,N/A,"Determined by E.Ochyra, 1982",N/A,It appears that there is a single plant specimen mounted on the sheet; the sample size looks moderate,
0130_C2078928F.jpg,Bryophyta of Bolivia,Marko Lewis,N/A,(Division): Bryophyta,Brachytheciaceae,Brachythecium,callirgoonoides,N/A,Brotherus in Herzog,R. Ochyra,1982,"Unsure, check source",N/A,,N/A,25 May 1979,25-05-1979,Bolivia,BO,Oruro,N/A,N/A,"Depto. Oruro, Prov. Sajama: Rio Jintuntuma Khuchu, 2 meters down the river from Aguas termales de Rio Juntuma Khuchu","Rio Jintuntuma Khuchu, near Aguas termales de Rio Juntuma Khuchu",In warmish creek,N/A,4350 meters,N/A,4350 meters,"18°07' South, 69°00' West",-18.1167,-69.0000,N/A,79-2115,1049409,English,N/A,Typed,no type status,N/A,N/A,"Unsure, check",N/A,N/A,"There appears to be a single moss specimen mounted on a sheet, without visible soil",
0131_C2078929F.jpg,Bryophyta of Bolivia,Marko Lewis,N/A,(Division): Bryophyta,Brachytheciaceae,Brachythecium,erythrorrhizon,N/A,Sakurai,R. Ochyra,1982,Brachythecium erythrorrhizon,"Brachythecium sellowii, Brachythecium albicans",,N/A,25 May 1979,25-05-1979,Bolivia,BO,Oruro,N/A,Sajama,"Depto. Oruro, Prov. Sajama: Rio Jhutuma Khuchu, 2 mi down river from Aguas termales de Rio Jhutuma Khuchu, 4350 m","Rio Jhutuma Khuchu, near Aguas Termales de Rio Jhutuma Khuchu",In warmish creek,N/A,4350 m,N/A,4350 meters,"18°07' S, 69°00' W",-18.1167,-69.0000,Cryptogamic Herbarium,79-2117,1049410,English,N/A,Typed,no type status,N/A,N/A,N/A,N/A,N/A,Multiple plant specimens mounted on a single sheet,
0132_C2078930F.jpg,Bryophyta of Bolivia,Marko Lewis,N/A,(Division): N/A,Brachytheciaceae,Brachythecium,albicans,N/A,(Hedw.) Schimp.,R. Ochyra,1 January 1982,"According to current resources provided by The World Flora Online and other authorities, the accepted scientific name is still Brachythecium albicans (Hedw.) Schimp. as per the information on gbif (https://www.gbif.org/species/2674765) and tropicos (https://www.tropicos.org/name/35103373).",Not Brachythecium sp.,,N/A,25 May 1979,25-05-1979,Bolivia,BO,Oruro,N/A,N/A,"Depto. Oruro, Prov. Sajama: Rio Juntuma thence 2 kilometers downstream from Aguas termales de Rio Juntuma, ca. 4350 meters","Rio Juntuma, near Aguas Termales de Rio Juntuma",In warmish creek,N/A,ca. 4350 meters,N/A,4350 meters,"KU 15, 618; 70 07 S, 69 00 W",Unsure and check,Unsure and check,N/A,79-2118,N/A,English,N/A,Typed,no type status,N/A,N/A,N/A,N/A,N/A,"There appears to be a single moderate-sized specimen mounted on the sheet, with no visible soil.",
0133_C2078931F.jpg,Bryophyta of Bolivia,Marko Lewis,N/A,Bryophyta,Calymperaceae,Braithwaitea,calligonoides,N/A,Broth. in Herz.,R. Ochyra,1982,Braithwaitea calligonoides Broth. in Herz.,N/A,,N/A,25 May 1979,25-05-1979,Bolivia,BO,Oruro,N/A,N/A,"Depto. Oruro, Prov. Sajama: Río Juntuma Khuchu, 2 kilometers downriver from Aguas termales de Río Juntuma Khuchu",Río Juntuma Khuchu,Warmish creek,N/A,4350 meters,N/A,4350 meters,"18°07' South, 69°00' West",-18.1167,-69.0000,N/A,79-2107,1049404,English,N/A,Typed,no type status,N/A,N/A,N/A,N/A,N/A,The plant specimen appears to be moderate in size and is mounted on a sheet without soil,
0134_C2078932F.jpg,Bryophyta of Bolivia,Marko Lewis,N/A,(Division): Bryophyta,Brachytheciaceae,Brachythecium,erythrorrhizon,N/A,(Hedw.) Schimp.,E. Ochyra,1982,Brachythecium erythrorrhizon,Brachythecium callitrichoides Broth. in Herz.,,N/A,25 May 1979,25-05-1979,Bolivia,BO,Oruro,N/A,N/A,"Depto. Oruro, Prov. Sajama: Rio Juntuma Khuchu, 2.0 miles downriver from Aguas termales de Rio Juntuma Khuchu, 4380 meters",Rio Juntuma Khuchu,N/A,In a warmish creek,4380 meters,N/A,4380 meters,"17° 08' S, 69° 00' W",-17.13333,-69.00000,Cryptogamic Herbarium,79-2119,1049412,English,N/A,Typed,no type status,N/A,N/A,N/A,N/A,N/A,"The sample appears to be a single plant specimen mounted on a sheet without any visible soil, and the sample looks moderate in size",
