record_ref,fieldname,observed_val,true_val,is this field,,,,
https://fm-digital-assets.fieldmuseum.org/2307/712/C0341223F.jpg,verbatimCollectors,"J. A. Sharp, F. D. Bowers, D. K. Smith, R. A. Mettaway, Paul Squires, Jr.","A.J. Sharp, F.D. Bowers, D.K. Smith, R.A. Hattaway, Paul Somers, Jr.",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/712/C0341223F.jpg,collectedBy,J. A. Sharp,A. J. Sharp,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/712/C0341223F.jpg,secondaryCollectors,"F. D. Bowers | D. K. Smith | R. A. Mettaway | Paul Squires, Jr.","F. D. Bowers | D. K. Smith | R. A. Hattaway | P. Somers, Jr.",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/712/C0341223F.jpg,recordNumber,4217,4247,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/712/C0341223F.jpg,minimumEventDate,12/19/1972,12/9/1972,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/712/C0341223F.jpg,identifiedBy,F. D. Bowers,E. De Luna,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/712/C0341223F.jpg,verbatimDateIdentified,N/A,1992,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/712/C0341223F.jpg,municipality,N/A,Pueblo Nuevo,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/712/C0341223F.jpg,verbatimLocality,"Yerba Buena, Pueblo Nuevo, (about 55 km. northeast of Tuxtla-Gutiérrez)","Yerba Buena, Pueblo Nuevo, (about 55 km. northeast of Tuxtla-Gutiérrez), Chiapas",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/712/C0341223F.jpg,locality,"Yerba Buena, Pueblo Nuevo, about 55 kilometers northeast of Tuxtla-Gutiérrez",About 55 kilometers northeast of Tuxtla-Gutiérrez,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/712/C0341223F.jpg,verbatimElevation,6600 ft.,± 6800 ft,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/716/C0341228F.jpg,verbatimCollectors,Collx Det. P.J. Hermann 26429,F.J. Hermann,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/716/C0341228F.jpg,collectedBy,P. J. Hermann,F. J. Hermann,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/716/C0341228F.jpg,verbatimEventDate,"Feb.9,1975","Feb.9, 1975",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/716/C0341228F.jpg,verbatimIdentification,Braunia squarrosa (Hampe) Broth.,Braunia squarrulosa (Hampe) Broth.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/716/C0341228F.jpg,latestScientificName,Braunia squarrosa,Braunia squarrulosa,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/716/C0341228F.jpg,municipality,San Cristobal de las Casas,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/716/C0341228F.jpg,verbatimLocality,15 mi. S.E. of San Cristobal de las Casas Chiapas Mexico,"15 mi. S.E. of San Cristobal de las Casas, Chiapas, Mexico",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/716/C0341228F.jpg,habitat,On oak trunk in oak-pine woods,Oak-pine woods,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/716/C0341228F.jpg,verbatimElevation,alt. 6800 ft.,6800 ft,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/716/C0341228F.jpg,originalMethod,Mix of Handwritten and Typed,Typed,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/719/C0341231F.jpg,secondaryCollectors,"F. D. Bowers | D. K. Smith | R. A. Hattaway | Paul Somers, Jr.","F. D. Bowers | D. K. Smith | R. A. Hattaway | P. Somers, Jr.",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/719/C0341231F.jpg,identifiedBy,A. J. Sharp,E. De Luna,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/719/C0341231F.jpg,verbatimDateIdentified,N/A,1992,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/719/C0341231F.jpg,municipality,San Pablo Ayutla,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/719/C0341231F.jpg,verbatimLocality,Roadside near San Pablo Ayutla (about 70 km. east of Oaxaca),Roadside near San Pablo Ayutla (about 70 km. east of Oaxaca.) Oaxaca,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/719/C0341231F.jpg,locality,Roadside near San Pablo Ayutla (about 70 kilometers east of Oaxaca),"Roadside near San Pablo Ayutla, about 70 kilometers east of Oaxaca",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/719/C0341231F.jpg,habitat,"Dry, full shade, oak branch. Oak-pine woods.",Oak-pine woods,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/719/C0341231F.jpg,verbatimElevation,4600 ft.,± 6000 ft,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/722/C0341234F.jpg,recordNumber,971,917,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/722/C0341234F.jpg,verbatimIdentification,Braunia squarrosa (Hampe) Broth.,Braunia squarrulosa (Hampe) Broth.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/722/C0341234F.jpg,latestScientificName,Braunia squarrosa,Braunia squarrulosa,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/722/C0341234F.jpg,verbatimLocality,"Slopes of La Ferreria, above Manantlan","Slopes of La Ferrería, above Manantlán",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/722/C0341234F.jpg,locality,"Slopes of La Ferreria, above Manantlan","Slopes of La Ferrería, above Manantlán",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/722/C0341234F.jpg,habitat,"On dead limb, fallen, oak forest",Oak forest,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/722/C0341234F.jpg,otherCatalogNumbers,1039541,1089541,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/724/C0341237F.jpg,verbatimEventDate,"17, July, 1906","17, July, 1908",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/724/C0341237F.jpg,minimumEventDate,7/17/1906,7/17/1908,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/724/C0341237F.jpg,verbatimIdentification,Braunia squarrulosa (Hampe) C. Muell.,"Braunia squarrulosa, (Hpe.) Broth.",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/724/C0341237F.jpg,verbatimLocality,"Base of trees, Cuautla",Cima,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/724/C0341237F.jpg,locality,"Base of trees, Cuautla",Cima,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/724/C0341237F.jpg,habitat,N/A,Base of trees,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/724/C0341237F.jpg,verbatimElevation,10000 ft.,"10,000 ft",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/724/C0341237F.jpg,otherCatalogNumbers,1172249,1172449,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/725/C0341238F.jpg,verbatimCollectors,leg. Eggers & Krahn,Eggers & Frahm,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/725/C0341238F.jpg,collectedBy,N. Eggers,H. F. A. Eggers,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/725/C0341238F.jpg,secondaryCollectors,N. Krahn,J. P. Frahm,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/725/C0341238F.jpg,recordNumber,10.5.10/249,s.n.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/725/C0341238F.jpg,verbatimEventDate,N/A,10.3.79,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/725/C0341238F.jpg,minimumEventDate,0000-00-00,3/10/1979,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/725/C0341238F.jpg,verbatimIdentification,Braunia squarrosa (Hampe) Broth.,Braunia squarrulosa (Hamp.) Broth.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/725/C0341238F.jpg,latestScientificName,Braunia squarrosa,Braunia squarrulosa,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/725/C0341238F.jpg,identifiedBy,B. De Luna,E. De Luna,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/725/C0341238F.jpg,verbatimLocality,km 100 an der Str. Ocosingo-San Cristobal Eichen-Kiefernwald 2050 m,"Mexico:Edo.Chiapas, Km 100 an der Str.Ocosingo-San Cristobal",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/725/C0341238F.jpg,locality,km 100 on the road Ocosingo-San Cristobal,Kilometer 100 an der Straße Ocosingo-San Cristobal,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/725/C0341238F.jpg,habitat,Oak-pine forest,Eichen-Kiefernwald,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/725/C0341238F.jpg,verbatimElevation,2050 m,2250 msm,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/726/C0341239F.jpg,verbatimCollectors,LEG.EGGERS & FRAHM,Eggers & Frahm,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/726/C0341239F.jpg,collectedBy,N. Eggers,H. F. A. Eggers,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/726/C0341239F.jpg,secondaryCollectors,N. Frahm,J. P. Frahm,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/726/C0341239F.jpg,recordNumber,10379,s.n.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/726/C0341239F.jpg,verbatimEventDate,10.3.79(29),10.3.79,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/726/C0341239F.jpg,maximumEventDate,3/29/1979,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/726/C0341239F.jpg,verbatimIdentification,Braunia squarrosa (Hampe) Broth,Braunia squarrosula (Hampe) Broth.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/726/C0341239F.jpg,latestScientificName,Braunia squarrosa,Braunia squarrulosa,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/726/C0341239F.jpg,verbatimLocality,KM 100 AN DER STR. OCOSINGO-SAN CRISTOBAL EICHEN-KIEFERNWALD 2250 M,"Mexico:Edo.Chiapas, Km 100 an der Str.Ocosingo-San Cristobal",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/726/C0341239F.jpg,locality,Kilometer 100 on the road Ocosingo-San Cristobal,Kilometer 100 an der Straße Ocosingo-San Cristobal,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/726/C0341239F.jpg,habitat,Oak-pine forest,Eichen-Kiefernwald,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/726/C0341239F.jpg,verbatimElevation,2250 M,2251 msm,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/729/C0341242F.jpg,verbatimCollectors,F. J. Hermann 26429,F. J. Hermann,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/729/C0341242F.jpg,verbatimIdentification,Braunia squarrolosa (Hampe) Broth. c.fr. Dupl. verif. A.J.Sharp,Braunia squarrulosa (Hampe) Broth.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/729/C0341242F.jpg,latestScientificName,Braunia squarrolosa,Braunia squarrulosa,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/729/C0341242F.jpg,municipality,San Cristobal De Las Casas,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/729/C0341242F.jpg,verbatimLocality,On oak trunk in oak-pine woods along Route 190 15 miles SE San Cristobal De Las Casas,along Route 190. 15 miles SE. San Cristobal de las Casas,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/729/C0341242F.jpg,locality,Along Route 190 15 miles southeast of San Cristobal De Las Casas,"Along Route 190, 15 miles southeast of San Cristobal de las Casas",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/729/C0341242F.jpg,habitat,On oak trunk in oak-pine woods,Oak-pine woods,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/729/C0341242F.jpg,verbatimElevation,alt. 6800 ft.,6800 ft,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/733/C0341246F.jpg,verbatimCollectors,"leg. Dana Griffin, III y María Isabel Morales","Dana Griffin, III y María Isabel Morales",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/733/C0341246F.jpg,collectedBy,D. Griffin,D. Griffin III,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/733/C0341246F.jpg,recordNumber,97,B 97,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/733/C0341246F.jpg,verbatimEventDate,4. feb. 1979,4 Feb. 1979,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/733/C0341246F.jpg,verbatimIdentification,Braunia squarrulosa (Hampe) C. Muell.,Braunia squarrulosa (Hampe) C. Müll.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/733/C0341246F.jpg,verbatimLocality,"Valle de Copey, ca. 30 kms al sur de Cartago","Prov. San Jose: Valle de Copey, ca. 30 kms al sur de Cartago",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/733/C0341246F.jpg,locality,"Valle de Copey, approximately 30 kilometers south of Cartago","Valle de Copey, cerca de 30 kilometros al sur de Cartago",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/733/C0341246F.jpg,habitat,Bosque primaria montano bajo muy húmedo y potreros,Bosque primario montano bajo muy húmedo y potreros,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/733/C0341246F.jpg,verbatimElevation,Al. 2000 m,2.000 m,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/735/C0341248F.jpg,verbatimCollectors,Burnet O'Connor,S. Churchill,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/735/C0341248F.jpg,collectedBy,B. O'Connor,S. Churchill,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/735/C0341248F.jpg,verbatimIdentification,Braunia exserta C. Müller,Braunia exerta C. Müller,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/735/C0341248F.jpg,latestScientificName,Braunia exserta,Braunia exerta,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/735/C0341248F.jpg,secondPoliticalUnit,N/A,Burdett O'Connor,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/735/C0341248F.jpg,verbatimLocality,"Serrania HuacayoJ. Ca. 35 km oeste de Entre Rios (carretera a Tarija). Bosque montano Tucumano-Boliviano, remanente.",Tarija: Burnet O'Connor Serrania Huacayoj. Ca. 35 km oeste de Entre Rios (carretera a Tarija),     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/735/C0341248F.jpg,locality,Serrania HuacayoJ. Approximately 35 kilometers west of Entre Rios (road to Tarija).,"Serrania Huacayoj, cerca 35 kilometros oeste de Entre Rios, carretera a Tarija",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/735/C0341248F.jpg,habitat,"Bosque montano Tucumano-Boliviano, remanente. Musgo sobre ramas.",Bosque montano Tucumano-Boliviano remanente,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/738/C0341251F.jpg,recordNumber,s.n.,B11750,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/738/C0341251F.jpg,municipality,Rio Cochuna,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/738/C0341251F.jpg,verbatimLocality,Rio Cochuna 1000 m a.s.l,"Argentina, Prov. Tucuman, Chicligasta, Rio Cochuna",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/738/C0341251F.jpg,habitat,Subtropical rainforest epiphyte,Subtropical rainforest,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/738/C0341251F.jpg,verbatimElevation,1000 m a.s.l,1000 m a.s.l.,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/738/C0341251F.jpg,otherCatalogNumbers,B11750,1136355,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/740/C0341253F.jpg,verbatimCollectors,Marko Lewis no. 79-1625,Marko Lewis,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/740/C0341253F.jpg,verbatimLocality,"Canyon 1 km. E. of Cachipata, SE of Sorata","Depto. La Paz, Prov. Larecaja: Canyon 1 km. E. of Cachipata, SE of Sorata",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/740/C0341253F.jpg,habitat,In ravine with waterfall,Ravine with waterfall,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/740/C0341253F.jpg,verbatimElevation,3250 m.,3250 m,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/740/C0341253F.jpg,verbatimCoordinates,"15° 48' S, 68° 36' W","15° 48' S., 68° 36' W",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/741/C0341254F.jpg,verbatimLocality,Along the Río Chalusuyu a branch of the Río San Cristóbal 3 KM W of Sorata,"Depto. La Paz Prov. Larecaja: 'Río Chalusuyu' Along the Río Chalusuyu, a branch of the Río San Cristóbal, 3 km NW of Sorata",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/741/C0341254F.jpg,locality,Along the Río Chalusuyu a branch of the Río San Cristóbal 3 kilometers west of Sorata,"Along the Río Chalusuyu, a branch of the Río San Cristóbal, 3 kilometers northwest of Sorata",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/741/C0341254F.jpg,habitat,Arid woodland and cliff area many cacti present At base of cliffs near river amongst a boulder pile in a deep canyon Small trees tree cacti and shrubs in shady protected area,"Arid woodland and cliff area, many cacti present; at base of cliffs near river amongst a boulder pile in a deep canyon",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/741/C0341254F.jpg,verbatimCoordinates,16°44'S 68°41'W,"16°44'S, 68°41'W",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/742/C0341255F.jpg,identifiedBy,E. Luna,E. De Luna,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/742/C0341255F.jpg,verbatimLocality,Near large red outcrop 2 mi. from Sorata down Rio Consata,"Depto. La Paz, Prov. Larecaja: Near large red out-crop 2 mi. from Sorata down Río Consata",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/742/C0341255F.jpg,locality,Near large red outcrop 2 miles from Sorata down Rio Consata,Near large red outcrop 2 miles from Sorata down Río Consata,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/742/C0341255F.jpg,habitat,Abundant on exposed rock face,N/A,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/742/C0341255F.jpg,verbatimCoordinates,15° 41' S. 68° 43' W.,"15° 41' S., 68° 43' W",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/744/C0341257F.jpg,verbatimLocality,Trail between Charasani and Niño Karine NNW of Chuma,"Depto. La Paz, Prov. Saavedra: Trail between Charasani and Niño Karine, NNW of Chuma",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/744/C0341257F.jpg,locality,Trail between Charasani and Niño Karine NNW of Chuma,"Trail between Charasani and Niño Karine, north northwest of Chuma",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/744/C0341257F.jpg,verbatimCoordinates,15° 11' S 69° 04' W,"15° 11' S., 69° 04' W",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/745/C0341258F.jpg,verbatimLocality,"Trail between Charasani and Nito Karine, NNW of Chuma","Depto. La Paz, Prov. Saavedra: Trail between Charasani and Niño Karine, NNW of Chuma",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/745/C0341258F.jpg,locality,"Trail between Charasani and Nito Karine, NNW of Chuma","Trail between Charasani and Niño Karine, north northwest of Chuma",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/745/C0341258F.jpg,verbatimCoordinates,"15° 11' S, 69° 04' W","15° 11' S., 69° 04' W",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/750/C0341263F.jpg,latestScientificName,Hedwigidium integrifolium,Braunia rupestris,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/750/C0341263F.jpg,verbatimDateIdentified,Nov. 1991,1991,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/750/C0341263F.jpg,verbatimLocality,Trail between Charasani and Niko Karine NNW of Chuma,"Depto. La Paz, Prov. Saavedra: Trail between Charasani and Niño Karine, NNW of Chuma",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/750/C0341263F.jpg,locality,Trail between Charasani and Niko Karine NNW of Chuma,"Trail between Charasani and Niño Karine, north northwest of Chuma",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/750/C0341263F.jpg,habitat,Along bank of trail,Banks of trail,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/750/C0341263F.jpg,verbatimCoordinates,15° 11' S 69° 04' W,"15° 11' S., 69° 04' W",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/751/C0341264F.jpg,latestScientificName,Hedwigidium integrifolium,Braunia rupestris,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/751/C0341264F.jpg,verbatimDateIdentified,Nov. 1991,1991,     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/751/C0341264F.jpg,verbatimLocality,5 mi. NE of Iscayachi E. slope of mountains (hike from summit of road into canyon N. of Tarija-Iscayachi Hwy.),"Depto. Tarija, Prov. Méndez: 5 mi. NE of Iscayachi, E. slope of mountains (hike from summit of road into canyon N. of Tarija-Iscayachi Hwy.)",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/751/C0341264F.jpg,locality,5 miles northeast of Iscayachi east slope of mountains hike from summit of road into canyon north of Tarija-Iscayachi Highway,"5 miles northeast of Iscayachi, hike from summit of road into canyon north of Tarija-Iscayachi Highway",     ,,,,
https://fm-digital-assets.fieldmuseum.org/2307/751/C0341264F.jpg,habitat,Dirt bank in Kheñwa forest,Dirt ban in Kheñwa forest,     ,,,,
