Image,verbatimCollectors,collectedBy,secondaryCollectors,recordNumber,verbatimEventDate,minimumEventDate,maximumEventDate,verbatimIdentification,latestScientificName,identifiedBy,verbatimDateIdentified,associatedTaxa,country,firstPoliticalUnit,secondPoliticalUnit,municipality,verbatimLocality,locality,habitat,verbatimElevation,verbatimCoordinates,otherCatalogNumbers,originalMethod,typeStatus,accessURI
0176_C2010972F.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pogonatum urnigerum Brid.,Pogonatum urnigerum Brid.,N/A,N/A,N/A,England,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Typed,no type status,http://fm-digital-assets.fieldmuseum.org/2550/921/C2010972F.jpg
0177_C2000534F.jpg,Coupin,Coupin,N/A,1378,1878,1878-00-00,N/A,Polytrichum juniperinum,Polytrichum juniperinum,N/A,N/A,N/A,France,Pyrénées,N/A,Gorges de Jeret,Gorges de Jeret,Gorges de Jeret,N/A,N/A,N/A,N/A,Handwritten,no type status,http://fm-digital-assets.fieldmuseum.org/2550/925/C2000534F.jpg
0178_C2000536F.jpg,Mitten,Mitten,N/A,N/A,no date,N/A,N/A,Pogonatum urnigerum,Pogonatum urnigerum,N/A,N/A,N/A,England,Sussex,N/A,N/A,"Sussex, England","Sussex, England",N/A,N/A,N/A,1096014,Typed,no type status,http://fm-digital-assets.fieldmuseum.org/2550/927/C2000536F.jpg
0179_C2000538F.jpg,Orrin W.,Orrin W.,N/A,N/A,N/A,N/A,N/A,Isoëtes engelmannii,Isoëtes engelmannii,N/A,N/A,N/A,United States,Connecticut,N/A,Upper Pond,"Upper Pond, Conn.",Upper Pond,N/A,N/A,N/A,1182972,Handwritten,no type status,http://fm-digital-assets.fieldmuseum.org/2550/929/C2000538F.jpg
0180_C2000542F.jpg,Ed. Jeanpert,Ed. Jeanpert,N/A,N/A,inept.,unsure and check,unsure and check,Saganacbum sericegumm Vill.,Sagina subulata (Sw.) C. Presl,N/A,N/A,N/A,France,Hautes-Alpes,N/A,N/A,Villar d'Arène,Villar d'Arène,N/A,N/A,N/A,1058477,Handwritten,no type status,http://fm-digital-assets.fieldmuseum.org/2550/933/C2000542F.jpg
0181_C2000932F.jpg,C. Maler Frh.,C. Maler Frh.,N/A,476,9. Sept. 1905,1905-09-09,1905-09-09,Polytrichum juniperinum (L.) Pall. Beauv. c. fr.,Polytrichum juniperinum (L.) Pall. Beauv. c. fr.,E. Bauer,Nov. 10. 1905,N/A,N/A,N/A,N/A,N/A,"Schwab. Baiern: auf Erde in Felsritzen zwischen Blinken und Seebeck auf Felbergee, (etwa 1210 m. W. S. M.)",auf Erde in Felsritzen zwischen Blinken und Seebeck auf Felbergee,N/A,etwa 1210 m. W. S. M.,N/A,1134951,Mix of Handwritten and Typed,no type status,http://fm-digital-assets.fieldmuseum.org/2550/935/C2000932F.jpg
0182_C2000934F.jpg,Zd. Pilous,Zd. Pilous,N/A,N/A,V.1946,1946-05-00,1946-05-00,Polytrichum juniperinum Willd.,Polytrichum juniperinum Willd.,N/A,N/A,N/A,Czechoslovakia,Bohemia,N/A,N/A,"Kontece Klinovec, In declivis graminosis silvaticis prope pagum Hof in Vrchlabi, ca 850 m","Kontece Klinovec, In declivis graminosis silvaticis prope pagum Hof in Vrchlabi",graminosis silvaticis ,ca 850 m,N/A,N/A,Handwritten,no type status,http://fm-digital-assets.fieldmuseum.org/2550/937/C2000934F.jpg
0183_C2000936F.jpg,Cryptogams of Scotland Collected in 1843 by James Thompson,James Thompson,N/A,N/A,1843,1843-00-00,N/A,Gonatium imbricatum,Gonatium imbricatum,James Thompson (assumed as the same person who collected the specimen),1843,N/A,Scotland,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Handwritten,no type status,http://fm-digital-assets.fieldmuseum.org/2550/939/C2000936F.jpg
0184_C2000938F.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hypnum cupressiforme var. filiforme,Hypnum cupressiforme var. filiforme,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Typed,no type status,http://fm-digital-assets.fieldmuseum.org/2550/941/C2000938F.jpg
0185_C2000940F.jpg,N/A,N/A,N/A,N/A,MAY 1945,1945-05-00,N/A,Peperomia blanda (Jacq.) Kunth,Peperomia blanda (Jacq.) Kunth,T. N. Johnson,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1153426,Typed,no type status,http://fm-digital-assets.fieldmuseum.org/2550/943/C2000940F.jpg
0186_C2000943F.jpg,C. Jensen,C. Jensen,N/A,N/A,25/10 1901,1901-10-25,N/A,Pogonatum urnigerum (Hedw.) P. Beauv.,Pogonatum urnigerum (Hedw.) P. Beauv.,N/A,N/A,N/A,Denmark,N/A,N/A,N/A,"Sjaelland, Naestved, Kraekoven by Glumsø in a gravel-pit","Sjaelland, Naestved, Kraekoven by Glumsø in a gravel-pit",N/A,N/A,N/A,APR 1953,Typed,no type status,http://fm-digital-assets.fieldmuseum.org/2550/946/C2000943F.jpg
0187_C2000945F.jpg,E. Jeanpert,E. Jeanpert,N/A,N/A,15-16 Oct 1893,1893-10-15,1893-10-16,Bryanthus erectus S.L & G,Bryanthus erectus S.L & G,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Bords du Priou Altitude vers 1200 m environ cummune de prognath,Bords du Priou,N/A,Altitude vers 1200 m,N/A,1058475,Handwritten,no type status,http://fm-digital-assets.fieldmuseum.org/2550/948/C2000945F.jpg
0188_C2000947F.jpg,Herbarium Ed. Jeanpert,Herbarium Ed. Jeanpert,N/A,N/A,N/A,N/A,N/A,Saxifraga aizoides var. brevifolia (Bouvet Island),Saxifraga aizoides var. brevifolia,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Type de l'auteur,Type de l'auteur,N/A,N/A,N/A,1058481,Handwritten,no type status,http://fm-digital-assets.fieldmuseum.org/2550/950/C2000947F.jpg
0189_C2000949F.jpg,GIFT OF ELMER I. RICHARDS,N/A,N/A,N/A,MAY 1946,1946-05-00,1946-05-00,Juniperus communis,Juniperus communis,N/A,N/A,N/A,Scotland,N/A,N/A,N/A,Scotland,Scotland,N/A,N/A,N/A,1182976,Mix of Handwritten and Typed,no type status,http://fm-digital-assets.fieldmuseum.org/2550/952/C2000949F.jpg
0190_C2010614F.jpg,Ex Herb. dl. Gerard - Malcuit,Ex herb. dl. Gerard,Malcuit,N/A,VI. 18. 1934,1934-06-18,1934-06-18,Hypnum jutlandicum Holmen,Hypnum jutlandicum Holmen,N/A,N/A,N/A,France,Haute Savoie,Vallée d'Aulps,N/A,"Sur terre parmi les aiguilles de Pins a Brise, (Jardin du diable) Val d'Aulps","Brise (Jardin du diable), Val d'Aulps",N/A,1750 m,N/A,1050871,Handwritten,no type status,http://fm-digital-assets.fieldmuseum.org/2550/954/C2010614F.jpg
0191_C2010616F.jpg,M. Arnaud,M. Arnaud,N/A,75.570,7-03-1976,1976-03-07,1976-03-07,Sphagnum universitatis Paris et de Notaris,Sphagnum universitatis Paris et de Notaris,N/A,N/A,N/A,Belgium,N/A,N/A,Malonne,Tourbière de Malonne près de Namur,Tourbière de Malonne,tourbière,alt. 170 m,N/A,1050867,Typed,no type status,http://fm-digital-assets.fieldmuseum.org/2550/956/C2010616F.jpg
0192_C2010618F.jpg,Dixon's Musci Britannici,Dixon's,N/A,Exsiccati,N/A,N/A,N/A,"Polytrichum urigerum, Bridel",Polytrichum urigerum,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1058318,Typed,no type status,http://fm-digital-assets.fieldmuseum.org/2550/958/C2010618F.jpg
0193_C2010620F.jpg,J. G. Jack,J. G. Jack,N/A,968 A,23. August 1880,1880-08-23,N/A,Pogonatum urnigerum (L.) P. Beauv.,Pogonatum urnigerum (L.) P. Beauv.,N/A,N/A,N/A,Germany,Baden,N/A,Steinberger,Am Waldhafen bei Säck.,Am Waldhafen bei Säck.,N/A,N/A,N/A,1054838,Typed,no type status,http://fm-digital-assets.fieldmuseum.org/2550/960/C2010620F.jpg
0194_C2010622F.jpg,J. Maier u. Singerhaus,J. Maier,Singerhaus,995B,17. Oktober 1962,1962-10-17,N/A,Pogonatum urnigerum (L.) P. Beauv.,Pogonatum urnigerum (L.) P. Beauv.,N/A,N/A,N/A,Austria,Steiermark,N/A,N/A,A. a. Gipfel d. Waldstein u. auf den nebem Bausteinbruche oberhalb Dorfkulm,Gipfel des Waldstein and auf den neben Bausteinbruche oberhalb Dorfkulm,N/A,N/A,N/A,1054931,Typed,no type status,http://fm-digital-assets.fieldmuseum.org/2550/962/C2010622F.jpg
0195_C2010624F.jpg,L. Kühnlein u. Schaffhausen,L. Kühnlein,Schaffhausen,9638 d,September 1892,1892-09-00,1892-09-00,Pogonatum urnigerum (L.) P. Beauv.,Pogonatum urnigerum (L.) P. Beauv.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1055061,Typed,no type status,http://fm-digital-assets.fieldmuseum.org/2550/964/C2010624F.jpg
0196_C2010626F.jpg,C. Jensen,C. Jensen,N/A,104,"November 21, 1901",1901-11-21,N/A,Pogonatum urnigerum (Hedw.) P. C. Fr.,Pogonatum urnigerum (Hedw.) P. C. Fr.,N/A,N/A,N/A,New Zealand,N/A,N/A,N/A,sandy soil in Magntaskoven south of Hvalsø.,sandy soil in Magntaskoven south of Hvalsø,sandy soil,N/A,N/A,N/A,Typed,no type status,http://fm-digital-assets.fieldmuseum.org/2550/966/C2010626F.jpg
0197_C2010974F.jpg,P. Allorge,P. Allorge,N/A,49,"Avril, Mai 1928",1928-04-00,1928-05-00,"Bryotheca Iberica. P. Allorge 49. Pogonatum urnigerum (Lindb. ex Schimp.) Schimp. ex Broth., Illustratio Florae Europae. — Galiciae et Portugalae, Class III, Num. 181",Pogonatum urnigerum (Lindb. ex Schimp.) Schimp. ex Broth.,P. Allorge,VII. 1927.,N/A,Spain,Navarra,N/A,Puerto de Izabeta,"Puerto de Izabeta (Navarra), luttes (schistes) avec Alois saxtilis L., Dactylis polygama et (Loranthus europaeus L., Laureria Schimpi., Rhododendron hirsutum L., etc. — Alt. (p. environ 1650 m.)",Puerto de Izabeta,"luttes (schistes) avec Alois saxtilis L., Dactylis polygama et Loranthus europaeus L., Laureria Schimpi., Rhododendron hirsutum L., etc.",environ 1650 m,N/A,N/A,Handwritten,no type status,http://fm-digital-assets.fieldmuseum.org/2550/968/C2010974F.jpg
0198_C2010976F.jpg,Zd. Pilous,Zd pilous,N/A,1025,VII.1949,1949-07-00,N/A,Polytrichum urnigerum Pal. var. humile Brid.,Polytrichum urnigerum Pal. var. humile Brid.,N/A,N/A,N/A,Slovakia,N/A,N/A,N/A,"Montes ""Mále"" Tatry: In terra montis ""Dumbier"", ca 1840 m","Montes Mále Tatry, In terra montis Dumbier, approximately 1840 meters",N/A,ca 1840 m,N/A,1350857,Typed,no type status,http://fm-digital-assets.fieldmuseum.org/2550/970/C2010976F.jpg
0199_C1042257F.jpg,S. Churchill et al.,S. Churchill,N/A,22863,12 May 2004,2004-05-12,2004-05-12,Neckera scabridens C. Müller,Neckera scabridens C. Müller,S. Churchill,Jun 2004,N/A,Bolivia,Chuquisaca,N/A,N/A,"Belisario Boeto Villa Serrano, Monte Grande, ca. 32 km de Villa Serrano","Belisario Boeto Villa Serrano, Monte Grande, approximately 32 kilometers from Villa Serrano","Musgo sobre rama de árbol; c.f.r.; con N. chilensis. Con Hualtaya, R. Lozano, M. Serrano",2740 m,"18°43'6""S 64°29'07""W",1193467,Typed,no type status,http://fm-digital-assets.fieldmuseum.org/2550/990/C1042257F.jpg
0018_K000931304.jpg,E. C. E. Oliveira (309); V. Mello & K. Pinheiro,E. C. E. Oliveira,"V. Mello, K. Pinheiro",309,23/VI/2007,2007-06-23,N/A,Vigna peduncularis (Kunth.) Fawc. & Rendle,Ancistrotropis peduncularis (Fawcett & Rendle) A. Delgado,G. P. Lewis,12.2012,N/A,Brasil,Pernambuco,Municipio de Mirandiba,Mirandiba,Município de Mirandiba. Serra das Umburanas (afloramento rochoso),Serra das Umburanas,"Ao longo do arbusto, semidecídua, sítio embasamento cristalino.",457 m,S: 08°21'S    Long: 38°32'W.,"14229, UFPB HOFS 348",Typed,no type status,https://zenodo.org/records/1486506/files/K000931304.jpg
0029_EIG.6763.jpg,Ilkka Kukkonen,Ilkka Kukkonen,N/A,11003,13. Sept. 1981,1981-09-13,N/A,Arthropteris tenella (G.Forst.) J.Sm.,Arthropteris tenella (G.Forst.) J.Sm.,Simo Suurela,1982,N/A,Australia,Queensland,N/A,Atherton Tableland,"Atherton Tableland, Lamins Hill rain forest area, patch of rain forest","Atherton Tableland, Lamins Hill rain forest area",Patch of rain forest. Fern climbing on tree stems.,N/A,N/A ,H135150,Typed,no type status,https://zenodo.org/records/1485174/files/EIG.6763.jpg
0021_K001046329.jpg,Pabst 321,Pabst,N/A,321,7-9-60,1960-09-07,N/A,Avicennia tomentosa,Avicennia tomentosa,Pabst,N/A,N/A,Brazil,N/A,N/A,N/A,"ilha do ""Governador""","Ilha do ""Governador""","Mangue próximo ao fogo. Quinta da Ilha do ""Governador""",N/A,N/A,N/A,Typed,no type status,https://zenodo.org/records/1486594/files/K001046329.jpg
0026_K000964719.jpg,W. Hoehne,W. Hoehne,N/A,10228,13/02/33,1933-02-13,N/A,Cestrum corymbosum Schltdl.,Cestrum corymbosum Schltdl.,Kuhlmann,N/A,N/A,Brasil,São Paulo,N/A,"Cantareira, São Paulo","Cantareira, São Paulo, ..., Alt: - ","Cantareira, São Paulo",N/A,Alt: -,N/A,N/A,Mix of Handwritten and Typed,no type status,https://zenodo.org/records/1486540/files/K000964719.jpg
0028_EIG.5460.jpg,H. Eggert,H. Eggert,N/A,N/A,N/A,N/A,N/A,"Cystopteris fragilis (L.) Bernh., Pellaea atropurpurea (L.) Link",Cystopteris fragilis (L.) Bernh.,N/A,N/A,Pellaea atropurpurea (L.) Link,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"EIG.5480, 2013-04-00, 1126455",Handwritten,no type status,https://zenodo.org/records/1485130/files/EIG.5460.jpg
0016_EIG.435.jpg,T. Kukkonen 12608,T. Kukkonen,N/A,12608,8.XI.1982,1982-11-08,N/A,Dryopteris inaequalis (Schlechtend.) Kuntze,Dryopteris inaequalis (Schlechtend.) Kuntze,J. Sarvela,1983,N/A,Ethiopia,Bale Adm. Reg.,N/A,N/A,"Saneti plateau and Mount Batu, 06°55'N 39°40'E, alpine belt dominated by Festuca schlefserlii, Euryops pasteuri, Anthemis tigreensis","Saneti plateau and Mount Batu, alpine belt","On the way to Saneti plateau from Robe. Steep forested slope of a river canyon, E.J. Juniperus procera, pastured slope.",c. 4000-4200 m,06°55'N 39°40'E,H485739,Typed,no type status,https://zenodo.org/records/1485102/files/EIG.435.jpg
0020_E00570050.jpg,"M. Valente, M. L. I. Maunder, C. Aellig, L. Barri, D. Vallejo",M. Valente,"M. L. I. Maunder, C. Aellig, L. Barri, D. Vallejo",IL 2-14,22 Mar 2012,2012-03-22,N/A,Mimulus peregrinus M.L.I.Maunder,Mimulus peregrinus M. L. I. Maunder,M. Valente,22 Mar 2012,N/A,Scotland,N/A,N/A,N/A,"Loch Lomond, Inchcailloch, NS 37853 91159; WGS84 coordinates: N 56.02509 W -4.53678","Loch Lomond, Inchcailloch",Occurring on the banks of a stream on a substrate of sand and silt,N/A,N 56.02509 W -4.53678,E00770606,Typed,HOLOTYPE,https://zenodo.org/records/1484126/files/E00570050.jpg
0014_K000773283.jpg,R.T. Lowe,R.t. lowe,N/A,648,"Aug. 2, 1831",1831-08-02,1831-08-02,Orobanche hederae var. hybrida,Orobanche hederae var. hybrida,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Handwritten,no type status,https://zenodo.org/records/1485964/files/K000773283.jpg
0010_BR0000006918378.jpg,Bart Van de Vijver & W. Van Looken,Bart Van de Vijver,W. Van Looken,N/A,25/04/2007,2007-04-25,2007-04-25,Ophrys oestrifera subsp. garganensis,Ophrys oestrifera subsp. garganensis,N/A,N/A,N/A,ITALIA,N/A,N/A,N/A,Promontorio del Gargano / Madonna di Loreto Behind the Chapel of Madonna di Loreto,Promontorio del Gargano / Madonna di Loreto Behind the Chapel of Madonna di Loreto,macchia-shrub with Cistus and Pinus,N/A,N/A,BR - S.P. 691 837,Typed,no type status,https://zenodo.org/records/1480969/files/BR0000006918378.jpg
0015_K001207911.jpg,"G Hatschbach, M. Souza & I. Cordeiro",G hatschbach,"M. Souza, I. Cordeiro",60804,19-08-1961,1961-08-19,1961-08-19,Pothos clematoides Sodiro Aroideae,Pothos clematoides Sodiro,N/A,N/A,N/A,Brazil,Paraná,N/A,Curitiba,Rio Iguacu prox a barra do rio Perdido (mm. Lages),Rio Iguaçu close to the confluence with Rio Perdido,In terreno arenoso margens de rio,850-880m,N/A,N/A,Typed,no type status,https://zenodo.org/records/1486710/files/K001207911.jpg
0011_K000263710.jpg,"J.J. de Wilde, B.J.M. de Wilde-Sosef & H. van Nek",J.j. de wilde,B.j.m. de wilde-sosef & h. van nek,10130,22-1-1991,1991-01-22,N/A,Rhynchopetalum gabonense Jongkind,Rhynchopetalum gabonense Jongkind,Jongkind,N/A,N/A,Gabon,N/A,N/A,N/A,"About 10 km. on the road from N'Tchambélé to Vesso, Ogooué-Ivindo Province",About 10 kilometers on the road from N'Tchambélé to Vesso,Unknown,alt. 580 m.,N/A,K000263710,Typed,ISOTYPE,https://zenodo.org/record/1485807/files/K000263710.jpg
0027_BM000934757.jpg,Wilhelm Suksdorf,Wilhelm Suksdorf,N/A,12045,Aug. 1926,1926-08-00,1926-08-00,Solanum triflorum Nutt.,Solanum triflorum Nutt.,M. Nee,2005,N/A,United States of America,Washington,Klickitat,N/A,High sandy river-bank at Bingen.,Bingen,High sandy river-bank,N/A,N/A,N/A,Typed,no type status,https://zenodo.org/records/1480461/files/BM000934757.jpg
0022_K000536956.jpg,J. Francis Macbride,J. Francis Macbride,N/A,5234,"Aug. 27-Sept. 1, 1932",1932-08-27,1932-09-01,Tococa undulanda J.F. Macbr.,Tococa undulanda J.F. Macbr.,T.F.A. McBride,N/A,N/A,Peru,N/A,N/A,La Merced,Mountain slope,Mountain slope,N/A,About 4000 Feet,N/A,K000536956,Typed,no type status,https://zenodo.org/records/1485887/files/K000536956.jpg
0024_B%2010%200375227.jpg,"X. Cornejo, C. Bonitáz",X. Cornejo,C. Bonitáz,5822,19 Jul. 1997,1997-07-19,N/A,Capparis scrobiphylla Miers nov.sp.,Capparis scrobiphylla,N/A,N/A,"C. heterophylla, C.sacabrada, C.lanceolata y C.crotonoides",Ecuador,Manabí,N/A,N/A,"Bosque húmedo tropical caducifolio intervenido, Bosque Seco de Caráquez & 3 Km. Alrededores de Universidad Católica","Bosque húmedo tropical caducifolio intervenido, Bosque Seco de Caráquez & 3 km Alrededores de Universidad Católica",Bosque húmedo tropical,30 m,Latitude: 00°45' // Longitude: -80°32',B 10 0375227,Typed,ISOTYPUS,https://zenodo.org/records/1479535/files/B%2010%200375227.jpg
0013_B%2010%200185601.jpg,M. l'abbé Delavay,M. l'abbé Delavay,N/A,N/A,2 avril 1887,1887-04-02,N/A,Gentiana albescens Hook. f.,Gentiana albescens Hook. f. ,N/A,N/A,N/A,China,Yunnan,N/A,N/A,Plantes de CÚINE (Province de YUN-NAN),N/A,N/A,3200-3700 m.,N/A,N/A,Handwritten,no type status,https://zenodo.org/records/1479341/files/B%2010%200185601.jpg
0025_B%2010%200030508.jpg,Winfried Meier & Silvia Lanzas,Winfried Meier,Silvia Lanzas,3685,16–19 de abril 1993,1993-04-16,1993-04-19,Hierobotia subglobosa (Cham.) Klotzsch ex Meisn.,Hierobotia subglobosa (Cham.) Klotzsch ex Meisn.,N/A,N/A,"Molinadendron diclinum (According to current taxonomy, ""Molinadendron diclinum"" does not seem to be directly associated with ""Hierobotia subglobosa"". However, without the context of the label indicating an associate taxa, I need to assume this is a transcription error or an outdated/scientific concept.)",Venezuela,Distrito Federal,N/A,N/A,Filas Ballinari; Cima de La Costa,"Filas Ballinari, Cima de La Costa",en selva,500 msnm,N/A,VEN3685,Mix of Handwritten and Typed,Isotypus,https://zenodo.org/records/1479171/files/B%2010%200030508.jpg
0017_B%2010%200069251.jpg,"Joint expedition with Forestry Herbarium, Kuching & Rijksherbarium Leiden Kessler 283 ",Joint expedition with forestry herbarium,Rijksherbarium leiden,283,21.12.1988,1988-12-21,N/A,Euphorbiaceae Mallotus paniculatus ,Mallotus paniculatus,Kessler,N/A,N/A,Sarawak,1st Division,N/A,N/A,Base of Gunung Pueh,Base of Gunung Pueh,Secondary vegetation along road,alt. up to 200 m.,N/A,P.K 283,Typed,No type status,https://zenodo.org/records/1479203/files/B%2010%200069251.jpg
0019_B%2010%200279821.jpg,M. Jacobs,M. Jacobs,N/A,5005,Aug. 1,1958-08-01,N/A,Piptospatha grabowskii (Engl.) Engl. (Syn. P. havilandii (Engl.) Engl.),Piptospatha grabowskii (Engl.) Engl.,N/A,N/A,N/A,Borneo,Sarawak,1st div,N/A,"Sarawak, 1st div, Slopes of Mount Penrissen (S. of Kuching), approx. 1°5'N., 110°5'E.",Slopes of Mount Penrissen (S. of Kuching),In very moist sandstone gorge on rocks,c. 700-900 M.,"approx. 1°5'N., 110°5'E.",153P1958,Typed,no type status,https://zenodo.org/records/1479479/files/B%2010%200279821.jpg
0023_B%2010%200030420.jpg,"P.J.M. & H. Maas, L. Koelmann",P.j.m. & h. maas,L. koelmann,8833,16 Feb 1939,1939-02-16,N/A,Pseudoxandra sp.,Pseudoxandra spiritus-sancti Maas,P.J.M. Maas,"Utrecht, 2001",Bromeliaceae,Brazil,Espírito Santo,N/A,Santa Teresa,Estação Biológica de Santa Lúcia,Estação Biológica de Santa Lúcia,"High forest, with underwood of high mata on terrestrial and epiphytic Bromeliaceae",1900 meters,19°58'S 40°32'W,B 10 0090420,Typed,ISOTYPE,https://zenodo.org/records/1479168/files/B%2010%200030420.jpg
0012_B%2010%200385068.jpg,"H. Béharzan, J. Bisse, M. A. Díaz, H. Dietrich, L. Gonzalez, R. Geigel, J. Guitérrez, E. Köhler, L. Lepper, U. Rändel, H. Scharaschmidt",H. Béharzan,"J. Bisse, M. A. Díaz, H. Dietrich, L. Gonzalez, R. Geigel, J. Guitérrez, E. Köhler, L. Lepper, U. Rändel, H. Scharaschmidt",HFC 39098,09-11-1979,1979-11-09,N/A,Helenium pallidum W.D. Kock,Helenium pallidum W.D. Kock,H. Manitz,2007,N/A,Cuba,Guantanamo,N/A,San Antonio del Sur,"Abra de Mariana, loma al oeste del barranco","Abra de Mariana, loma west of barranco",N/A,"1,150-1,700m",20 45 20 N 74 57 40 W,N/A,Typed,Isotypus,https://zenodo.org/records/1479553/files/B%2010%200385068.jpg
