Image,verbatimCollectors,collectedBy,secondaryCollectors,recordNumber,verbatimEventDate,minimumEventDate,maximumEventDate,verbatimIdentification,latestScientificName,identifiedBy,verbatimDateIdentified,associatedTaxa,country,firstPoliticalUnit,secondPoliticalUnit,municipality,verbatimLocality,locality,habitat,substrate,verbatimElevation,verbatimCoordinates,otherCatalogNumbers,originalMethod,typeStatus
0286_E00570050.jpg,"M. Vallejo, M. Maunder, C. Clubbe, M. Hamilton, D. Vallejo, M.A. Martin",M. Vallejo,"M. Maunder, C. Clubbe, M. Hamilton, D. Vallejo, M.A. Martin",M.V. seed 2.14,24 Mar 2012,2012-03-24,N/A,Mimulus peregrinus,Mimulus peregrinus,M. Vallejo,N/A,N/A,Scotland,N/A,N/A,N/A,"Loch Lomond & The Trossachs National Park, Ben Lomond, Sron a' Chlachain","Loch Lomond & The Trossachs National Park, Ben Lomond, Sron a' Chlachain",Occurring on the banks of a stream on a substrate of sand and silt,soil,5 m,N/A,E00579066,Typed,HOLOTYPE
0287_K000773283.jpg,T. F. Cheeseman,T. F. Cheeseman,N/A,648,Aug. 9. 1902,1902-08-09,N/A,Gellia Boddi-mont,Gellia Boddi-mont,N/A,N/A,N/A,New Zealand,N/A,N/A,N/A,"Waitakerei Hills, Auckland","Waitakerei Hills, Auckland",N/A,soil,N/A,N/A,266,Handwritten,no type status
0288_BR0000006918378.jpg,Bart Van de Vijver,Bart Van de Vijver,N/A,N/A,25/04/2007,2007-04-25,2007-04-25,Ophrys oestrifera subsp. garganensis Van de Vijver & W. Van Looken,Ophrys oestrifera subsp. garganensis,Van de Vijver & W. Van Looken,N/A,N/A,Italia,N/A,N/A,N/A,"Promontorio del Gargano, Madonna di Loreto, Behind the Chapel of Madonna di Loreto","Promontorio del Gargano, Madonna di Loreto, Behind the Chapel of Madonna di Loreto",macchia-shrub with Cistus and Pinus,N/A,N/A,N/A,691 837,Typed,no type status
0289_K001207911.jpg,"G. Hatschbach, Zygadlo, J. Silva & J. Cordeiro",G. Hatschbach,"Zygadlo, J. Silva, J. Cordeiro",59696,19-9-91,1991-09-19,N/A,Pfaffia glabrata (Spreng.) Pedersen,Pfaffia glabrata (Spreng.) Pedersen,Pedersen,N/A,N/A,Brazil,Paraná,N/A,Curitiba,"Rio Iguaçu, prox. barragem do Perdido (mma. Lagoa Verde)","Rio Iguaçu, proximidades da barragem do Perdido, Lagoa Verde","Em terreno arenoso, margens de rio",soil,N/A,N/A,N/A,Typed,no type status
0290_K000263710.jpg,"J.J. de Wilde, B.J.E. de Wilde-Duyfjes & K. van Nek",J.J. de Wilde,"B.J.E. de Wilde-Duyfjes, K. van Nek",10130,22-1-1991,1991-01-22,N/A,Rhynchosiagabonensis Jongkind,Rhynchosiagabonensis Jongkind,Jongkind,N/A,N/A,Gabon,N/A,N/A,N/A,"About 10 km. on the road from Kembélé to Vouko, O 04 N., O 23 E. Alt.: 580 m.",About 10 kilometers on the road from Kembélé to Vouko,"Vine, 7 m. long in tree in roadside.",N/A,Alt.: 580 m.,"O 04 N., O 23 E.",K000236710,Typed,ISOTYPE
0291_BM000934757.jpg,Wilhelm Suksdorf,Wilhelm Suksdorf,N/A,12045,Aug. 1926,1926-08-00,1926-08-00,Solanum triflorum Nutt.,Solanum triflorum Nutt.,Tiina Särkinen,2014,N/A,United States,Washington,Klickitat,N/A,High sandy river-bank at Bingen.,High sandy river-bank at Bingen,High sandy river-bank,soil,N/A,N/A,N/A,Typed,no type status
0292_K000536956.jpg,J. Francis Macbride,J. Francis Macbride,N/A,5234,"Aug. 27-Sept. 1, 1922",1922-08-27,1922-09-01,Tococa mandonii Macbr.,Tococa mandonii Macbr.,T.F.A. Macbride,20.8.29,N/A,Peru,N/A,N/A,La Merced,Mountain slope,Mountain slope,N/A,N/A,about 4000 feet,N/A,K000536956,Typed,no type status
0293_B%2010%200375227.jpg,"X. Cornejo, C. Bonifaz",X. Cornejo,C. Bonifaz,5822,"Oct. 27, 1997",1997-10-27,N/A,Capparis scrobiphylla Miers nov.sp.,Capparis scrobiphylla Miers nov.sp.,N/A,N/A,"C. heterophylla, C. scabrida, C. lanceolata y C. crotonoides",Ecuador,Manabí,N/A,N/A,"Bosque seco tropical deciduo, 8 km Alrededores de Universidad Católica",8 km surroundings of Universidad Católica,"Bosque seco tropical deciduo, frecuentemente intervenido",N/A,30,LATITUD -0.45 LONGITUD -80.32,B 10 0375227,Typed,ISOTYPUS
0294_B%2010%200185601.jpg,M. l'Abbé Delavay,L'Abbé Delavay,N/A,N/A,2 avril 1887,1887-04-02,1887-04-02,Gentiana albescens Franch.,Gentiana albescens Franch.,N/A,N/A,N/A,Chine,Yunnan,N/A,N/A,Flantes de Chine (Province de Yunnan),[precise locality unknown],N/A,N/A,3200-3700 m,N/A,N/A,Handwritten,no type status
0295_B%2010%200030508.jpg,Winfried Meier y Silvia Lanzas,Winfried Meier,Silvia Lanzas,3685,16-19 de abril 1993,1993-04-16,1993-04-19,Hierobotia subglobosa (Chodat) Steyerm.,Hierobotia subglobosa (Chodat) Steyerm.,N/A,N/A,N/A,Venezuela,Distrito Federal,N/A,N/A,"Distrito Federal, Estado Miranda: Cordillera de la Costa: cuenca Guatire-Caucagua: Pico Fila Juan Torres-Brazo Grande-Fila Maestra-Río Curucuti San José de Barlovento","Cordillera de la Costa, cuenca Guatire-Caucagua, Pico Fila Juan Torres-Brazo Grande-Fila Maestra-Río Curucuti San José de Barlovento",Fila bajillar en selva,N/A,ca. 500 msnm,N/A,B 10 0350385,Typed,Isotypus
0296_B%2010%200069251.jpg,Kessler 283,Kessler,N/A,283,21.12.1988,1988-12-21,1988-12-21,Mallotus paniculatus,Mallotus paniculatus,Kessler,16. IV. 1994,N/A,Indonesia,Sarawak,1st Division,N/A,Base of Gunung Pueh,Base of Gunung Pueh,Secondary vegetation along road,N/A,alt. up to 200 m,N/A,P.K 283,Typed,no type status
0297_B%2010%200279821.jpg,M. Jacobs,M. Jacobs,N/A,5005,Aug. 1,1958-08-01,1958-08-01,Piptospatha grabowskii (Engl.) Engl. (Syn. P. havilandii (Engl.) Engl.),Piptospatha grabowskii (Engl.) Engl.,N/A,N/A,N/A,Borneo,Sarawak,1st div,N/A,"Slopes of Mount Penrissen (S. of Kuching), approx. 1°5'N., 110°5'E.",Slopes of Mount Penrissen,Primary forest on sandstone substratum,rock,ca. 700-900 M.,"approx. 1°5'N., 110°5'E.",N/A,Typed,no type status
0298_B%2010%200030420.jpg,"P. J. M. & H. Maas, L. Kollmann",P. J. M. Maas,"H. Maas, L. Kollmann",8833,16 Feb 1999,1999-02-16,N/A,Pseudoxandra sp. nov.,Pseudoxandra spiritus-sancti Maas,P. J. M. Maas,"Utrecht, 2001",N/A,Brazil,Espírito Santo,Santa Teresa,N/A,Estação Biológica de Santa Lúcia,Estação Biológica de Santa Lúcia,"High forest on Barro Branco Land; vegetation with high trees, terrestrial and epiphytic Bromeliaceae",N/A,800 meters,19°58'S 40°32'W,Mus. Bot. Berol. B 10 0094420,Typed,Isotype
0299_B%2010%200385068.jpg,"H. Berazaín, J. Bisse, M. A. Díaz, H. Dietrich, L. González Géigel, J. Gutiérrez, E. Köhler, L. Lepper, U. Rändel, H. Scharaschmidt",H. Berazaín,"J. Bisse, M. A. Díaz, H. Dietrich, L. González Géigel, J. Gutiérrez, E. Köhler, L. Lepper, U. Rändel, H. Scharaschmidt",HFC 39098,09-11-1979,1979-11-09,N/A,Phyllanthus pallidus W. Wight,Phyllanthus pallidus W. Wight,H. Manitz,2007,N/A,Cuba,Guantánamo,San Antonio del Sur,N/A,"Abra de Mariana, loma al oeste del barranco Coordenadas de la cuadrícula (Cuba 1:250000): 16/71 L.157(?)9","Abra de Mariana, loma al oeste del barranco",N/A,N/A,N/A,Coordenadas de la cuadrícula (Cuba 1:250000): 16/71 L.157(?)9,N/A,Typed,Isotype
